date,league,outcome,actual,ws_dominant,ws_weak,ws_gap,odds,p_elo,won,fold
2025-08-31 18:45:00,Serie A,home,home,57,28,29,1.64,0.6642855597720372,True,17
2025-08-31 18:45:00,Ligue 1,home,home,49,48,1,3.06,0.513181167029316,True,17
2025-08-31 18:45:00,Serie A,home,away,110,2,108,1.34,0.7923957448994077,False,17
2025-09-06 19:30:00,Primeira Liga,away,away,29,8,21,2.46,0.5261990087412556,True,17
2025-09-12 18:30:00,Serie B,away,home,36,30,6,2.24,0.28302012454236336,False,17
2025-09-12 18:30:00,Bundesliga,away,home,57,27,30,3.23,0.5024153043884133,False,17
2025-09-12 18:45:00,Ligue 1,home,home,105,4,101,1.41,0.597422388245667,True,17
2025-09-12 19:15:00,Primeira Liga,away,home,19,12,7,3.39,0.5101165131066092,False,17
2025-09-13 11:30:00,Premier League,home,home,91,10,81,1.43,0.6280017599886413,True,17
2025-09-13 12:00:00,La Liga,away,home,33,23,10,5.02,0.5628188189371794,False,17
2025-09-13 13:00:00,Serie A,away,home,22,12,10,3.58,0.5411851576816098,False,17
2025-09-13 13:00:00,Serie B,away,away,34,7,27,3.46,0.5413276928574347,True,17
2025-09-13 13:00:00,Serie B,home,home,25,16,9,2.49,0.5362094108312812,True,17
2025-09-13 13:30:00,Bundesliga,away,away,14,12,2,3.02,0.5042791397507729,True,17
2025-09-13 13:30:00,Bundesliga,away,away,134,4,130,1.66,0.7429728182536361,True,17
2025-09-13 13:30:00,Bundesliga,home,away,28,7,21,2.83,0.5605871701491043,False,17
2025-09-13 13:30:00,Bundesliga,away,home,68,4,64,2.67,0.4941424315139079,False,17
2025-09-13 14:00:00,Premier League,home,home,81,11,70,1.45,0.6619479309190062,True,17
2025-09-13 14:00:00,Premier League,away,home,25,8,17,3.98,0.5309807609513153,False,17
2025-09-13 14:00:00,Premier League,away,home,44,23,21,3.06,0.5478428509416022,False,17
2025-09-13 14:00:00,Jupiler Pro League,away,home,28,9,19,3.44,0.470043861832121,False,17
2025-09-13 14:15:00,La Liga,away,away,150,7,143,1.69,0.8087481910677845,True,17
2025-09-13 14:30:00,Primeira Liga,home,home,49,17,32,1.81,0.6298791386451598,True,17
2025-09-13 14:30:00,Primeira Liga,home,home,47,6,41,2.16,0.548691413572429,True,17
2025-09-13 14:30:00,Eredivisie,home,home,90,21,69,1.37,0.6888916225567517,True,17
2025-09-13 15:00:00,Ligue 1,home,home,82,12,70,1.66,0.634894695336606,True,17
2025-09-13 16:00:00,Serie A,home,home,56,52,4,2.97,0.4924108889061437,True,17
2025-09-13 16:15:00,Jupiler Pro League,away,away,157,5,152,1.5,0.8705623289968061,True,17
2025-09-13 16:30:00,La Liga,home,away,83,5,78,1.65,0.708240935743126,False,17
2025-09-13 16:30:00,Premier League,away,away,40,8,32,2.27,0.4650688042421912,True,17
2025-09-13 16:30:00,Bundesliga,home,home,115,7,108,1.13,0.7836995311201438,True,17
2025-09-13 16:45:00,Eredivisie,away,away,114,29,85,1.69,0.7078568229474775,True,17
2025-09-13 16:45:00,Eredivisie,home,home,33,18,15,1.59,0.4849175405916694,True,17
2025-09-13 17:00:00,Primeira Liga,home,home,120,8,112,1.27,0.7988569499509105,True,17
2025-09-13 17:30:00,Serie B,away,away,67,12,55,3.21,0.5843114926009965,True,17
2025-09-13 18:45:00,Jupiler Pro League,away,home,145,5,140,1.58,0.765988098121302,False,17
2025-09-13 18:45:00,Serie A,away,away,106,15,91,2.15,0.6664807153504868,True,17
2025-09-13 19:00:00,Eredivisie,home,home,123,4,119,1.44,0.7622718734873974,True,17
2025-09-13 19:00:00,La Liga,away,home,95,48,47,4.76,0.583906863138365,False,17
2025-09-13 19:05:00,Ligue 1,away,away,108,9,99,1.62,0.6605681030384294,True,17
2025-09-14 10:15:00,Eredivisie,away,away,38,8,30,2.89,0.5380223385839684,True,17
2025-09-14 10:30:00,Serie A,home,away,105,2,103,1.6,0.7757742420312177,False,18
2025-09-14 11:30:00,Jupiler Pro League,home,away,40,1,39,2.75,0.5892397205125092,False,18
2025-09-14 12:30:00,Eredivisie,away,away,142,5,137,1.63,0.7410806755672841,True,18
2025-09-14 12:30:00,Eredivisie,home,away,93,4,89,1.81,0.6648619436777957,False,18
2025-09-14 13:00:00,Serie A,home,away,41,24,17,2.89,0.6926907861670825,False,18
2025-09-14 13:00:00,Serie A,home,home,72,6,66,1.43,0.7412702280123864,True,18
2025-09-14 13:00:00,Premier League,away,away,137,12,125,1.41,0.754344923391003,True,18
2025-09-14 13:00:00,Serie B,away,home,18,15,3,4.47,0.45463848973608123,False,18
2025-09-14 13:00:00,Ligue 1,home,home,85,19,66,1.93,0.6271562677737227,True,18
2025-09-14 13:30:00,Bundesliga,away,home,27,10,17,3.7,0.5490667619039863,False,18
2025-09-14 14:00:00,Jupiler Pro League,away,away,59,15,44,3.71,0.5747936223152683,True,18
2025-09-14 14:30:00,Primeira Liga,away,away,75,10,65,2.56,0.6859484133015115,True,18
2025-09-14 14:45:00,Eredivisie,home,away,30,6,24,2.3,0.5852880916048057,False,18
2025-09-14 15:15:00,Ligue 1,home,home,53,15,38,1.83,0.6831953664101673,True,18
2025-09-14 15:15:00,Serie B,away,away,39,14,25,2.24,0.48772941203380926,True,18
2025-09-14 15:15:00,Ligue 1,home,home,105,37,68,1.41,0.7309021806893745,True,18
2025-09-14 15:15:00,Ligue 1,home,away,17,14,3,2.63,0.4977940319608768,False,18
2025-09-14 15:30:00,Bundesliga,away,away,64,9,55,3.38,0.6107216304373617,True,18
2025-09-14 15:30:00,Premier League,home,home,78,17,61,1.83,0.6838365592917928,True,18
2025-09-14 16:00:00,Serie A,away,home,64,27,37,1.93,0.44926172777236106,False,18
2025-09-14 16:30:00,La Liga,home,home,14,11,3,2.97,0.48777496022570116,True,18
2025-09-14 17:00:00,Primeira Liga,home,away,36,6,30,2.19,0.5455581330197472,False,18
2025-09-14 17:15:00,Jupiler Pro League,home,away,69,3,66,2.15,0.5587309679663109,False,18
2025-09-14 18:45:00,Serie A,home,home,48,5,43,1.85,0.5142140387132734,True,18
2025-09-14 18:45:00,Ligue 1,away,home,75,11,64,2.97,0.6807242116258906,False,18
2025-09-14 19:00:00,La Liga,home,home,107,9,98,1.36,0.7459341483546768,True,18
2025-09-14 19:30:00,Primeira Liga,home,away,77,8,69,1.75,0.709173054209719,False,18
2025-09-15 19:00:00,La Liga,home,home,65,2,63,2.32,0.5885460753496682,True,18
2025-09-17 18:00:00,Eredivisie,home,home,104,3,101,1.34,0.7219998080002573,True,18
2025-09-17 18:30:00,Jupiler Pro League,home,away,39,24,15,1.76,0.5653831368060103,False,18
2025-09-19 18:00:00,Eredivisie,home,away,37,26,11,3.09,0.5632209296720794,False,18
2025-09-19 18:30:00,Bundesliga,home,home,40,21,19,1.81,0.5329795772429544,True,18
2025-09-19 18:45:00,Serie A,away,away,32,5,27,3.03,0.5456322229530791,True,18
2025-09-19 18:45:00,Ligue 1,home,home,100,6,94,1.45,0.6707102968171152,True,18
2025-09-19 18:45:00,Jupiler Pro League,home,home,61,6,55,1.87,0.6262054437042069,True,18
2025-09-19 19:00:00,Serie B,home,home,79,3,76,1.81,0.6143501101201904,True,18
2025-09-19 19:00:00,La Liga,home,home,51,10,41,2.11,0.662199219357231,True,18
2025-09-19 19:15:00,Primeira Liga,away,away,149,4,145,1.52,0.7827767323261328,True,18
2025-09-20 13:00:00,Serie B,home,away,26,16,10,2.01,0.5203531976997803,False,18
2025-09-20 13:00:00,Serie B,away,away,67,6,61,4.18,0.6466943162416414,True,18
2025-09-20 14:00:00,Jupiler Pro League,away,away,50,5,45,4.16,0.5813171566969455,True,18
2025-09-20 14:30:00,Eredivisie,home,away,20,16,4,2.22,0.5402616384095773,False,18
2025-09-20 14:30:00,Primeira Liga,home,home,46,12,34,1.83,0.5776269533466336,True,18
2025-09-20 14:30:00,Primeira Liga,away,away,51,12,39,3.45,0.5719181537531774,True,18
2025-09-20 15:15:00,Serie B,away,home,59,29,30,4.99,0.6824044611114601,False,18
2025-09-20 16:15:00,Jupiler Pro League,home,away,64,4,60,1.93,0.6199054889104401,False,18
2025-09-20 16:45:00,Eredivisie,home,home,55,10,45,1.64,0.48662099149133864,True,18
2025-09-20 17:00:00,Primeira Liga,away,away,155,4,151,1.22,0.8655262865638473,True,18
2025-09-20 17:30:00,Serie B,away,away,61,9,52,2.62,0.5607349937323028,True,18
2025-09-20 18:00:00,Eredivisie,away,home,83,6,77,2.07,0.6379933758861176,False,18
2025-09-20 19:00:00,Eredivisie,home,home,24,22,2,1.99,0.4805698131028007,True,18
2025-09-21 10:15:00,Eredivisie,home,away,14,1,13,2.61,0.4876381191303568,False,18
2025-09-21 11:30:00,Jupiler Pro League,away,away,119,20,99,2.27,0.7038874176345946,True,18
2025-09-21 12:30:00,Eredivisie,away,home,82,3,79,2.72,0.6062622571818876,False,18
2025-09-21 13:00:00,Serie B,home,away,21,6,15,2.52,0.5059039979697518,False,18
2025-09-21 14:00:00,Jupiler Pro League,home,away,49,3,46,1.92,0.569353217176721,False,18
2025-09-21 15:15:00,Serie B,away,home,43,33,10,2.46,0.39651979245055435,False,18
2025-09-21 16:30:00,Jupiler Pro League,home,home,79,24,55,1.36,0.6951748914083588,True,18
2025-09-21 17:00:00,Primeira Liga,home,home,30,1,29,2.14,0.49354579478794547,True,18
2025-09-21 17:30:00,Serie B,away,home,67,4,63,3.23,0.5743734978489756,False,18
2025-09-22 18:00:00,Ligue 1,away,home,137,41,96,1.84,0.7048100017882459,False,18
2025-09-22 18:45:00,Serie A,home,home,115,18,97,1.38,0.6576948291161675,True,18
2025-09-22 19:15:00,Primeira Liga,home,home,99,15,84,1.27,0.7575609080616983,True,18
2025-09-23 18:30:00,Jupiler Pro League,home,home,30,15,15,1.81,0.5694946202061226,True,18
2025-09-23 19:30:00,La Liga,away,away,110,7,103,2.42,0.7400751716625986,True,18
2025-09-23 19:30:00,La Liga,away,away,150,6,144,1.36,0.784359187498646,True,18
2025-09-24 19:30:00,La Liga,home,home,83,17,66,1.53,0.609564471416855,True,18
2025-09-24 19:30:00,La Liga,home,home,25,15,10,1.85,0.4838539132518721,True,18
2025-09-25 19:30:00,La Liga,away,away,144,4,140,1.26,0.8046773850822081,True,18
2025-09-26 18:00:00,Eredivisie,home,home,26,19,7,1.5,0.4969671163787924,True,18
2025-09-26 18:30:00,Bundesliga,home,home,116,16,100,1.15,0.7575761328803785,True,19
2025-09-26 18:45:00,Ligue 1,away,away,48,37,11,2.17,0.48305327238917906,True,19
2025-09-26 19:15:00,Primeira Liga,home,home,92,19,73,1.41,0.7489418044575934,True,19
2025-09-27 11:30:00,Premier League,away,home,39,25,14,2.17,0.4388173872672786,False,19
2025-09-27 13:00:00,Serie B,away,away,66,6,60,2.87,0.6128531786597105,True,19
2025-09-27 13:00:00,Serie B,home,home,21,7,14,2.24,0.5377075206063338,True,19
2025-09-27 13:00:00,Serie B,home,home,29,4,25,2.8,0.5150499730605473,True,19
2025-09-27 13:00:00,Serie B,away,home,69,17,52,3.61,0.6457295296792367,False,19
2025-09-27 13:30:00,Bundesliga,away,away,136,5,131,2.06,0.6368019846135877,True,19
2025-09-27 13:30:00,Bundesliga,away,home,79,10,69,2.58,0.5990111940099963,False,19
2025-09-27 13:30:00,Bundesliga,away,away,89,15,74,2.28,0.7020579498656567,True,19
2025-09-27 13:30:00,Bundesliga,away,away,57,3,54,2.71,0.6032222392804112,True,19
2025-09-27 14:00:00,Jupiler Pro League,away,home,11,10,1,3.22,0.5028789833180629,False,19
2025-09-27 14:00:00,Premier League,home,home,93,2,91,1.23,0.669624603171336,True,19
2025-09-27 14:00:00,Premier League,away,home,137,12,125,1.97,0.6582405526853319,False,19
2025-09-27 14:00:00,Premier League,home,away,76,5,71,1.96,0.5571873045853679,False,19
2025-09-27 14:15:00,La Liga,away,home,122,37,85,2.32,0.6544964399840991,False,19
2025-09-27 14:30:00,Primeira Liga,home,home,25,2,23,2.17,0.540740704784054,True,19
2025-09-27 14:30:00,Eredivisie,home,home,102,4,98,1.33,0.8117793981217872,True,19
2025-09-27 15:00:00,Ligue 1,away,home,130,5,125,1.85,0.6757365300722595,False,19
2025-09-27 15:15:00,Serie B,away,away,49,31,18,5.33,0.7011870534429763,True,19
2025-09-27 15:30:00,Primeira Liga,home,away,65,2,63,1.81,0.6355446914489548,False,19
2025-09-27 16:15:00,Jupiler Pro League,away,away,115,8,107,1.68,0.7392266697493224,True,19
2025-09-27 16:30:00,Premier League,away,away,29,21,8,5.01,0.500926293752829,True,19
2025-09-27 16:30:00,La Liga,away,home,77,7,70,3.67,0.6046808155482195,False,19
2025-09-27 16:30:00,Bundesliga,away,away,107,7,100,2.32,0.665253362671576,True,19
2025-09-27 16:45:00,Eredivisie,away,home,33,9,24,2.94,0.5299671982902094,False,19
2025-09-27 17:00:00,Primeira Liga,home,home,25,22,3,2.29,0.5284784004069761,True,19
2025-09-27 18:00:00,Eredivisie,away,away,143,6,137,1.45,0.7576816671629345,True,19
2025-09-27 18:45:00,Jupiler Pro League,home,home,113,8,105,1.42,0.8087679307587131,True,19
2025-09-27 18:45:00,Serie A,away,away,103,7,96,1.62,0.7399049501458668,True,19
2025-09-27 19:00:00,Eredivisie,away,home,92,3,89,2.7,0.6544968091840785,False,19
2025-09-27 19:00:00,La Liga,home,home,74,32,42,2.21,0.5670008365096909,True,19
2025-09-27 19:05:00,Ligue 1,home,home,118,5,113,1.25,0.7866499889527317,True,19
2025-09-27 19:30:00,Primeira Liga,away,away,146,5,141,1.31,0.8033404122433404,True,19
2025-09-28 10:15:00,Eredivisie,away,home,112,16,96,2.07,0.6607243747856344,False,19
2025-09-28 10:30:00,Serie A,away,home,32,25,7,3.37,0.3189213980704956,False,19
2025-09-28 11:30:00,Jupiler Pro League,away,away,71,28,43,2.05,0.606179983668597,True,19
2025-09-28 12:00:00,La Liga,home,away,24,10,14,2.23,0.5843884874221444,False,19
2025-09-28 12:30:00,Eredivisie,away,away,112,30,82,2.08,0.6946456250773003,True,19
2025-09-28 13:00:00,Premier League,away,home,23,12,11,3.57,0.46571168589476397,False,19
2025-09-28 13:00:00,Serie A,home,home,104,2,102,1.51,0.778304647734069,True,19
2025-09-28 14:00:00,Jupiler Pro League,away,away,12,10,2,3.18,0.5058672143963079,True,19
2025-09-28 14:15:00,La Liga,home,home,30,27,3,2.94,0.5357615825898764,True,19
2025-09-28 14:30:00,Primeira Liga,away,home,62,4,58,2.66,0.6107208129307415,False,19
2025-09-28 14:45:00,Eredivisie,away,home,64,2,62,2.43,0.5568549957363458,False,19
2025-09-28 15:15:00,Serie B,home,home,73,14,59,1.64,0.5502757412440256,True,19
2025-09-28 15:15:00,Ligue 1,home,away,44,33,11,2.42,0.5021982542277008,False,19
2025-09-28 15:15:00,Ligue 1,away,away,50,21,29,2.58,0.5683605213466728,True,19
2025-09-28 15:30:00,Premier League,away,away,116,29,87,2.22,0.6025707814372739,True,19
2025-09-28 15:30:00,Bundesliga,home,away,32,24,8,2.68,0.5138522530584156,False,19
2025-09-28 16:30:00,La Liga,home,home,121,6,115,1.4,0.8331881588977144,True,19
2025-09-28 16:30:00,Jupiler Pro League,home,away,32,5,27,2.06,0.5530470274595448,False,19
2025-09-28 17:00:00,Primeira Liga,home,away,81,13,68,1.5,0.7450249739299027,False,19
2025-09-28 18:45:00,Serie A,away,home,95,50,45,4.58,0.6495140489713405,False,19
2025-09-28 19:00:00,La Liga,home,home,32,5,27,1.97,0.5545173913098194,True,19
2025-09-29 16:30:00,Serie A,away,home,38,12,26,3.37,0.5414152027827275,False,19
2025-09-29 18:45:00,Serie A,away,away,70,11,59,2.84,0.6214886516437879,True,19
2025-09-29 19:00:00,Primeira Liga,away,away,148,5,143,1.32,0.7548680470479886,True,19
2025-09-30 18:00:00,La Liga,home,away,59,0,59,1.73,0.5892527851767931,False,19
2025-09-30 18:30:00,Serie B,home,home,60,0,60,1.72,0.650394908193676,True,19
2025-09-30 18:30:00,Serie B,away,home,19,17,2,3.07,0.512266607105275,False,19
2025-10-03 18:00:00,Eredivisie,away,away,62,5,57,2.8,0.6393827558735501,True,19
2025-10-03 18:30:00,Bundesliga,away,away,39,14,25,4.15,0.560098667300196,True,19
2025-10-03 18:45:00,Serie A,away,away,69,5,64,3.37,0.7318846504762276,True,19
2025-10-03 18:45:00,Ligue 1,home,home,23,4,19,1.83,0.49619391332154517,True,19
2025-10-03 18:45:00,Jupiler Pro League,away,home,37,17,20,3.63,0.5548755092028232,False,19
2025-10-03 19:00:00,Premier League,home,home,43,2,41,2.06,0.5564462613229662,True,19
2025-10-03 19:00:00,La Liga,home,home,32,26,6,2.31,0.5591817625710762,True,19
2025-10-04 11:30:00,Premier League,home,away,31,26,5,2.78,0.5966239638089311,False,19
2025-10-04 12:00:00,La Liga,away,away,13,9,4,3.26,0.49144793292186173,True,19
2025-10-04 13:00:00,Serie B,away,home,74,20,54,5.03,0.6532466195166543,False,19
2025-10-04 13:00:00,Serie A,home,away,42,10,32,2.06,0.5832461247470305,False,19
2025-10-04 13:00:00,Serie B,away,home,60,2,58,3.53,0.5866256844347596,False,19
2025-10-04 13:00:00,Serie B,away,home,62,24,38,4.61,0.7369087299872621,False,19
2025-10-04 13:30:00,Bundesliga,away,home,31,24,7,2.89,0.40525767005333624,False,19
2025-10-04 13:30:00,Bundesliga,away,home,30,7,23,2.85,0.5385807727418093,False,19
2025-10-04 13:30:00,Bundesliga,home,home,76,5,71,1.78,0.6724019994336494,True,19
2025-10-04 14:00:00,Premier League,home,home,116,9,107,1.25,0.7846974420675115,True,19
2025-10-04 14:00:00,Premier League,away,home,52,29,23,5.51,0.6213947209978904,False,19
2025-10-04 14:00:00,Jupiler Pro League,home,away,29,3,26,2.39,0.5691352546582096,False,19
2025-10-04 14:15:00,La Liga,away,home,66,9,57,3.29,0.6651064649341909,False,19
2025-10-04 14:30:00,Primeira Liga,home,home,72,5,67,1.69,0.6255469145040439,True,19
2025-10-04 14:30:00,Primeira Liga,away,home,71,2,69,3.72,0.6258742139292527,False,19
2025-10-04 15:00:00,Ligue 1,away,away,147,3,144,1.58,0.7221746486037975,True,19
2025-10-04 15:15:00,Serie B,away,away,85,21,64,3.08,0.5507171196170564,True,19
2025-10-04 16:00:00,Serie A,home,home,78,15,63,1.25,0.5642897270957992,True,19
2025-10-04 16:30:00,La Liga,home,home,68,10,58,1.72,0.6910767081459324,True,19
2025-10-04 16:30:00,Premier League,away,home,111,29,82,2.42,0.6496509269294399,False,19
2025-10-04 16:30:00,Bundesliga,away,away,140,35,105,1.43,0.7092497012647425,True,19
2025-10-04 16:45:00,Eredivisie,home,home,31,1,30,1.96,0.48302077918941017,True,19
2025-10-04 17:00:00,Primeira Liga,away,away,81,5,76,2.67,0.6805089922791203,True,19
2025-10-04 17:30:00,Serie B,home,away,49,6,43,1.74,0.5915308400737648,False,19
2025-10-04 18:00:00,Eredivisie,away,away,145,7,138,1.49,0.7685074243070494,True,19
2025-10-04 19:00:00,Eredivisie,home,home,18,10,8,1.78,0.47565079495133056,True,19
2025-10-04 19:00:00,La Liga,home,home,89,45,44,1.48,0.5563986197548381,True,19
2025-10-04 19:05:00,Ligue 1,away,away,87,1,86,2.12,0.6156103521113558,True,19
2025-10-04 19:30:00,Primeira Liga,away,home,17,4,13,2.77,0.5034328097358078,False,19
2025-10-05 10:15:00,Eredivisie,home,home,85,6,79,1.37,0.6374279286005031,True,19
2025-10-05 11:30:00,Jupiler Pro League,home,home,69,7,62,1.7,0.6235327441201547,True,19
2025-10-05 12:00:00,La Liga,away,home,66,8,58,3.69,0.6075326704972159,False,20
2025-10-05 12:30:00,Eredivisie,home,home,115,23,92,1.54,0.6629249131018277,True,20
2025-10-05 13:00:00,Serie B,away,home,62,0,62,3.1,0.5997942342542819,False,20
2025-10-05 13:00:00,Serie A,away,away,126,5,121,2.56,0.6856402014089511,True,20
2025-10-05 13:00:00,Ligue 1,home,away,94,4,90,2.01,0.6767813232016168,False,20
2025-10-05 13:00:00,Serie B,home,away,50,2,48,2.34,0.6820838022324774,False,20
2025-10-05 13:00:00,Serie A,home,home,37,11,26,1.81,0.47583553418552027,True,20
2025-10-05 13:00:00,Premier League,home,home,60,12,48,1.69,0.6374651291839953,True,20
2025-10-05 13:00:00,Premier League,home,home,51,18,33,1.58,0.5659655748294018,True,20
2025-10-05 13:00:00,Premier League,away,home,65,10,55,2.83,0.5999365219118235,False,20
2025-10-05 13:30:00,Bundesliga,home,home,94,9,85,1.52,0.6668507239120068,True,20
2025-10-05 14:00:00,Jupiler Pro League,home,home,88,2,86,1.54,0.7581582379074464,True,20
2025-10-05 14:15:00,La Liga,away,home,141,17,124,1.59,0.8224754332425716,False,20
2025-10-05 14:45:00,Eredivisie,home,home,78,4,74,1.4,0.6057563210500908,True,20
2025-10-05 15:15:00,Serie B,away,home,36,22,14,4.65,0.5533023681945415,False,20
2025-10-05 15:15:00,Ligue 1,home,home,68,4,64,1.86,0.7153375194893472,True,20
2025-10-05 15:30:00,Bundesliga,away,home,26,7,19,2.27,0.518628900131836,False,20
2025-10-05 15:30:00,Premier League,away,away,112,9,103,1.7,0.6225100156408817,True,20
2025-10-05 16:00:00,Serie A,home,home,121,3,118,1.55,0.7977626330966783,True,20
2025-10-05 16:30:00,Primeira Liga,away,home,17,10,7,2.88,0.5213523383554302,False,20
2025-10-05 16:30:00,La Liga,away,away,37,14,23,2.91,0.6042325430153437,True,20
2025-10-05 16:30:00,Jupiler Pro League,away,home,93,37,56,2.93,0.6224224305608771,False,20
2025-10-05 16:30:00,La Liga,away,away,34,8,26,3.7,0.5651665810064589,True,20
2025-10-05 17:15:00,Jupiler Pro League,home,home,31,6,25,2.03,0.5801792694033102,True,20
2025-10-05 17:30:00,Serie B,home,home,61,4,57,1.96,0.5631290814770081,True,20
2025-10-17 18:30:00,Serie B,home,home,18,14,4,2.67,0.529439730777609,True,20
2025-10-17 18:30:00,Bundesliga,home,home,34,20,14,2.35,0.5618119724356715,True,20
2025-10-17 19:00:00,La Liga,away,away,48,10,38,2.67,0.5381750955468914,True,20
2025-10-18 11:30:00,Premier League,away,away,108,7,101,2.22,0.6341687361538197,True,20
2025-10-18 12:00:00,La Liga,home,away,73,7,66,1.92,0.5813906468101093,False,20
2025-10-18 13:00:00,Serie B,home,away,56,6,50,2.64,0.7359763179656841,False,20
2025-10-18 13:00:00,Serie B,home,home,30,8,22,2.97,0.5414339331891327,True,20
2025-10-18 13:30:00,Bundesliga,away,away,124,4,120,2.49,0.6269749009361857,True,20
2025-10-18 13:30:00,Bundesliga,home,home,71,3,68,1.53,0.5847994750299336,True,20
2025-10-18 13:30:00,Bundesliga,away,away,110,5,105,2.74,0.6921721060007335,True,20
2025-10-18 14:00:00,Premier League,away,home,58,10,48,2.32,0.5535828888603096,False,20
2025-10-18 14:00:00,Premier League,away,home,26,12,14,2.59,0.5140258036554446,False,20
2025-10-18 14:00:00,Premier League,home,home,59,3,56,2.58,0.6356285479198894,True,20
2025-10-18 14:00:00,Premier League,home,home,99,11,88,1.49,0.6008721961405535,True,20
2025-10-18 14:15:00,La Liga,home,home,117,4,113,1.26,0.8426733278305105,True,20
2025-10-18 15:00:00,Ligue 1,away,home,85,25,60,3.09,0.5542956811908005,False,20
2025-10-18 15:15:00,Serie B,away,home,25,6,19,3.95,0.48386835884931845,False,20
2025-10-18 16:00:00,Serie A,away,home,147,5,142,1.9,0.7864922258394924,False,20
2025-10-18 16:15:00,Jupiler Pro League,away,away,140,3,137,1.72,0.8217327597418917,True,20
2025-10-18 16:30:00,Bundesliga,home,home,99,47,52,1.44,0.6623929279972013,True,20
2025-10-18 16:30:00,Premier League,away,away,136,4,132,1.61,0.7154912575381926,True,20
2025-10-18 16:45:00,Eredivisie,home,home,108,9,99,1.29,0.7406836887813857,True,20
2025-10-18 16:45:00,Eredivisie,home,home,78,10,68,1.43,0.589838484699778,True,20
2025-10-18 17:30:00,Serie B,away,away,44,13,31,3.65,0.5352819641575123,True,20
2025-10-18 18:45:00,Serie A,away,away,61,42,19,2.33,0.47543533773695035,True,20
2025-10-18 18:45:00,Jupiler Pro League,home,home,111,4,107,1.56,0.771009122852383,True,20
2025-10-18 19:00:00,Eredivisie,home,away,70,31,39,2.17,0.5955876024602708,False,20
2025-10-18 19:00:00,La Liga,home,home,106,5,101,1.44,0.6303565562004272,True,20
2025-10-18 19:05:00,Ligue 1,home,home,116,6,110,1.42,0.7328874823799794,True,20
2025-10-19 10:15:00,Eredivisie,away,away,28,5,23,2.29,0.4679973551400909,True,20
2025-10-19 10:30:00,Serie A,away,home,104,7,97,2.5,0.6320519191254675,False,20
2025-10-19 12:30:00,Eredivisie,away,home,59,4,55,3.95,0.5568760793689027,False,20
2025-10-19 12:30:00,Eredivisie,home,away,52,2,50,1.85,0.5384085005474852,False,20
2025-10-19 13:00:00,Ligue 1,home,home,55,15,40,1.97,0.5717207756521185,True,20
2025-10-19 13:00:00,Premier League,away,away,62,16,46,3.47,0.6580007142953979,True,20
2025-10-19 13:00:00,Serie A,away,away,65,6,59,2.21,0.6591829043458433,True,20
2025-10-19 14:00:00,Jupiler Pro League,away,away,82,2,80,2.76,0.6865998975228552,True,20
2025-10-19 14:45:00,Eredivisie,away,away,153,1,152,1.41,0.8312289793352347,True,20
2025-10-19 15:15:00,Ligue 1,home,home,71,15,56,1.65,0.5872833440711048,True,20
2025-10-19 15:30:00,Bundesliga,away,away,15,11,4,2.85,0.5179607102833128,True,20
2025-10-19 15:30:00,Premier League,home,away,83,7,76,1.69,0.7391956548088366,False,20
2025-10-19 16:30:00,La Liga,home,away,12,6,6,2.9,0.4942820788306923,False,20
2025-10-19 17:15:00,Jupiler Pro League,away,home,18,14,4,2.73,0.488477894464421,False,20
2025-10-19 17:30:00,Serie B,away,away,17,5,12,3.36,0.4884591820228277,True,20
2025-10-19 18:45:00,Ligue 1,away,away,88,3,85,1.77,0.6757019060247923,True,20
2025-10-19 18:45:00,Serie A,home,home,103,3,100,1.83,0.6308531633755108,True,20
2025-10-19 19:00:00,La Liga,away,away,147,1,146,1.53,0.8093786931774412,True,20
2025-10-20 13:00:00,Jupiler Pro League,away,home,39,13,26,4.26,0.557793347413768,False,20
2025-10-20 19:00:00,Premier League,away,away,51,11,40,2.7,0.6306693967694139,True,20
2025-10-24 18:30:00,Bundesliga,home,home,12,8,4,2.49,0.5390872858261457,True,20
2025-10-24 18:30:00,Serie B,home,home,69,2,67,1.86,0.683116602604714,True,20
2025-10-24 18:45:00,Ligue 1,home,away,61,2,59,1.7,0.5795330040896424,False,20
2025-10-24 18:45:00,Jupiler Pro League,away,home,101,4,97,2.79,0.5722803728728156,False,20
2025-10-24 19:00:00,Premier League,home,home,44,15,29,1.89,0.5965414240966348,True,20
2025-10-24 19:00:00,La Liga,away,home,65,3,62,3.83,0.5598589213507236,False,20
2025-10-24 19:15:00,Primeira Liga,away,away,52,8,44,2.51,0.5137276214994404,True,20
2025-10-25 13:00:00,Serie B,home,away,44,28,16,3.3,0.5499019062798992,False,20
2025-10-25 13:00:00,Serie B,home,home,45,44,1,1.63,0.33327545573827655,True,20
2025-10-25 13:00:00,Serie B,away,away,35,1,34,2.84,0.5481749507785494,True,20
2025-10-25 13:00:00,Serie A,home,home,23,20,3,2.04,0.547816554445749,True,20
2025-10-25 13:30:00,Bundesliga,home,home,58,15,43,1.78,0.6950376698034849,True,20
2025-10-25 13:30:00,Bundesliga,away,away,105,3,102,2.13,0.6673857770265232,True,20
2025-10-25 13:30:00,Bundesliga,home,home,70,7,63,1.65,0.5876488130597889,True,20
2025-10-25 13:30:00,Bundesliga,away,away,153,6,147,1.29,0.8664432166126447,True,20
