gap,odds_min,ev_min,n_all,wr_all,flat_all,bk_all,n_f1,wr_f1,flat_f1,n_f2,wr_f2,flat_f2,kelly_f1,kelly_f2,avg_roi,dd_f2
80,1.65,0.15,629,0.519872813990461,5.712241653418126,2460.69,131,0.5801526717557252,18.763358778625953,212,0.5,1.113207547169811,20.99872645133823,-1.1765409067436456,9.938283162897882,46.1
70,1.65,0.05,759,0.5296442687747036,7.0079051383399165,4071.66,144,0.5833333333333334,19.229166666666668,245,0.49795918367346936,0.224489795918368,23.511207589982952,-3.0795275447946144,9.726828231292519,54.1
90,1.65,0.08,574,0.5452961672473867,8.306620209059233,3978.58,116,0.603448275862069,20.793103448275858,191,0.4973821989528796,-1.5392670157068054,22.62279587094321,-4.1131238023801275,9.626918216284526,42.7
70,1.65,0.08,748,0.5294117647058824,7.184491978609621,4166.82,144,0.5833333333333334,19.229166666666668,242,0.49586776859504134,-0.061983471074379945,23.511207589982952,-3.243938414559984,9.583591597796143,53.2
90,1.65,0.0,605,0.547107438016529,7.854545454545452,3855.72,119,0.5966386554621849,19.2016806722689,194,0.5051546391752577,-0.3041237113402063,21.870146027575846,-3.594944241255575,9.448778480464346,40.8
90,1.65,-99.0,612,0.5408496732026143,7.718954248366011,3855.72,119,0.5966386554621849,19.2016806722689,194,0.5051546391752577,-0.3041237113402063,21.870146027575846,-3.594944241255575,9.448778480464346,40.8
90,1.75,0.1,464,0.521551724137931,8.08620689655172,2944.67,96,0.5729166666666666,19.718749999999996,154,0.4805194805194805,-0.9090909090909085,20.244025744665358,-3.7174444092038765,9.404829545454543,41.4
90,1.75,0.08,466,0.5236051502145923,8.401287553648066,3088.09,96,0.5729166666666666,19.718749999999996,154,0.4805194805194805,-0.9090909090909085,20.244025744665358,-3.7174444092038765,9.404829545454543,41.4
90,1.75,0.03,471,0.5222929936305732,8.036093418259021,3001.26,97,0.5670103092783505,18.484536082474225,156,0.48717948717948717,0.19230769230769246,19.712282292115766,-3.098150377025154,9.33842188739096,41.4
90,1.75,0.0,474,0.5232067510548524,8.101265822784805,2995.38,97,0.5670103092783505,18.484536082474225,156,0.48717948717948717,0.19230769230769246,19.712282292115766,-3.098150377025154,9.33842188739096,41.4
90,1.75,-99.0,475,0.5221052631578947,7.8736842105263145,2995.38,97,0.5670103092783505,18.484536082474225,156,0.48717948717948717,0.19230769230769246,19.712282292115766,-3.098150377025154,9.33842188739096,41.4
90,1.65,0.03,593,0.5446880269814502,7.740303541315344,3845.51,119,0.5966386554621849,19.2016806722689,193,0.5025906735751295,-0.6424870466321247,21.870146027575846,-3.662952666083762,9.279596812818388,40.8
70,1.75,0.05,643,0.5085536547433903,6.601866251944009,2961.92,123,0.5528455284552846,17.69918699186992,207,0.4830917874396135,0.6570048309178789,20.12447803179746,-2.7262329576778455,9.178095911393898,59.4
