date,match_id,league,outcome,actual,ws_home,ws_away,ws_dominant,ws_weak,ws_gap,odds,p_elo,p_market,won
2025-09-13 11:30:00,2601,Premier League,home,home,91,10,91,10,81,1.43,0.6280017599886413,0.6997667444185273,True
2025-09-13 12:00:00,2995,La Liga,away,home,23,33,33,23,10,5.02,0.5628188189371794,0.19923371647509575,False
2025-09-13 13:00:00,3669,Serie A,away,home,12,22,22,12,10,3.58,0.5411851576816098,0.2793185419968304,False
2025-09-13 13:00:00,5325,Serie B,away,away,7,34,34,7,27,3.46,0.5413276928574347,0.28943536312734586,True
2025-09-13 13:00:00,5322,Serie B,home,home,25,16,25,16,9,2.49,0.5362094108312812,0.4012133468149647,True
2025-09-13 13:30:00,3364,Bundesliga,away,away,12,14,14,12,2,3.02,0.5042791397507729,0.3311067603362893,True
2025-09-13 13:30:00,3363,Bundesliga,away,away,4,134,134,4,130,1.66,0.7429728182536361,0.6018171661844011,True
2025-09-13 13:30:00,3365,Bundesliga,home,away,28,7,28,7,21,2.83,0.5605871701491043,0.3533254156769596,False
2025-09-13 13:30:00,3362,Bundesliga,away,home,4,68,68,4,64,2.67,0.4941424315139079,0.37410926365795727,False
2025-09-13 14:00:00,2603,Premier League,home,home,81,11,81,11,70,1.45,0.6619479309190062,0.6882884418683941,True
2025-09-13 14:00:00,2606,Premier League,away,home,8,25,25,8,17,3.98,0.5309807609513153,0.2513863216266174,False
2025-09-13 14:00:00,2602,Premier League,away,home,23,44,44,23,21,3.06,0.5478428509416022,0.3265184597062326,False
2025-09-13 14:00:00,4985,Jupiler Pro League,away,home,9,28,28,9,19,3.44,0.470043861832121,0.2903225806451613,False
2025-09-13 14:15:00,2996,La Liga,away,away,7,150,150,7,143,1.69,0.8087481910677845,0.5932203389830508,True
2025-09-13 14:30:00,5791,Primeira Liga,home,home,49,17,49,17,32,1.81,0.6298791386451598,0.5513666352497644,True
2025-09-13 14:30:00,5792,Primeira Liga,home,home,47,6,47,6,41,2.16,0.548691413572429,0.4626865671641791,True
2025-09-13 14:30:00,4645,Eredivisie,home,home,90,21,90,21,69,1.37,0.6888916225567517,0.7296439901304195,True
2025-09-13 15:00:00,4057,Ligue 1,home,home,82,12,82,12,70,1.66,0.634894695336606,0.6038755619308649,True
2025-09-13 16:00:00,3670,Serie A,home,home,56,52,56,52,4,2.97,0.4924108889061437,0.33720930232558144,True
2025-09-13 16:15:00,4986,Jupiler Pro League,away,away,5,157,157,5,152,1.5,0.8705623289968061,0.6658656253129068,True
2025-09-13 16:30:00,2997,La Liga,home,away,83,5,83,5,78,1.65,0.708240935743126,0.6046811624762779,False
2025-09-13 16:30:00,2607,Premier League,away,away,8,40,40,8,32,2.27,0.4650688042421912,0.44134505158578524,True
2025-09-13 16:30:00,3367,Bundesliga,home,home,115,7,115,7,108,1.13,0.7836995311201438,0.8815075055892686,True
2025-09-13 16:45:00,4647,Eredivisie,away,away,29,114,114,29,85,1.69,0.7078568229474775,0.5918858330143802,True
2025-09-13 16:45:00,4646,Eredivisie,home,home,33,18,33,18,15,1.59,0.4849175405916694,0.6295180722891567,True
2025-09-13 17:00:00,5795,Primeira Liga,home,home,120,8,120,8,112,1.27,0.7988569499509105,0.7861635220125787,True
2025-09-13 17:30:00,5329,Serie B,away,away,12,67,67,12,55,3.21,0.5843114926009965,0.3114339861023373,True
2025-09-13 18:45:00,4987,Jupiler Pro League,away,home,5,145,145,5,140,1.58,0.765988098121302,0.6346967559943583,False
2025-09-13 18:45:00,3671,Serie A,away,away,15,106,106,15,91,2.15,0.6664807153504868,0.46444121915820036,True
2025-09-13 19:00:00,4648,Eredivisie,home,home,123,4,123,4,119,1.44,0.7622718734873974,0.6942607775720708,True
2025-09-13 19:00:00,2998,La Liga,away,home,48,95,95,48,47,4.76,0.583906863138365,0.21030484383766596,False
2025-09-13 19:05:00,4058,Ligue 1,away,away,9,108,108,9,99,1.62,0.6605681030384294,0.616692426584235,True
2025-09-14 10:15:00,4650,Eredivisie,away,away,8,38,38,8,30,2.89,0.5380223385839684,0.346459785917706,True
2025-09-14 10:30:00,3672,Serie A,home,away,105,2,105,2,103,1.6,0.7757742420312177,0.6263219741480611,False
2025-09-14 11:30:00,4989,Jupiler Pro League,home,away,40,1,40,1,39,2.75,0.5892397205125092,0.3642384105960265,False
2025-09-14 12:30:00,4651,Eredivisie,away,away,5,142,142,5,137,1.63,0.7410806755672841,0.6129214075959531,True
2025-09-14 12:30:00,4652,Eredivisie,home,away,93,4,93,4,89,1.81,0.6648619436777957,0.5513993621650621,False
2025-09-14 13:00:00,3673,Serie A,home,away,41,24,41,24,17,2.89,0.6926907861670825,0.3463687150837989,False
2025-09-14 13:00:00,3674,Serie A,home,home,72,6,72,6,66,1.43,0.7412702280123864,0.6995581737849779,True
2025-09-14 13:00:00,2609,Premier League,away,away,12,137,137,12,125,1.41,0.754344923391003,0.7101928819304333,True
2025-09-14 13:00:00,5330,Serie B,away,home,15,18,18,15,3,4.47,0.45463848973608123,0.2238966630785791,False
2025-09-14 13:00:00,4059,Ligue 1,home,home,85,19,85,19,66,1.93,0.6271562677737227,0.5180518051805181,True
2025-09-14 13:30:00,3368,Bundesliga,away,home,10,27,27,10,17,3.7,0.5490667619039863,0.2705570291777188,False
2025-09-14 14:00:00,4990,Jupiler Pro League,away,away,15,59,59,15,44,3.71,0.5747936223152683,0.26973684210526316,True
2025-09-14 14:30:00,5797,Primeira Liga,away,away,10,75,75,10,65,2.56,0.6859484133015115,0.39124433050680335,True
2025-09-14 14:45:00,4653,Eredivisie,home,away,30,6,30,6,24,2.3,0.5852880916048057,0.4350453172205438,False
2025-09-14 15:15:00,4062,Ligue 1,home,home,53,15,53,15,38,1.83,0.6831953664101673,0.5470357209650272,True
2025-09-14 15:15:00,5331,Serie B,away,away,14,39,39,14,25,2.24,0.48772941203380926,0.44651162790697674,True
2025-09-14 15:15:00,4061,Ligue 1,home,home,105,37,105,37,68,1.41,0.7309021806893745,0.7083825265643447,True
2025-09-14 15:15:00,4063,Ligue 1,home,away,17,14,17,14,3,2.63,0.4977940319608768,0.38049560351718625,False
2025-09-14 15:30:00,3369,Bundesliga,away,away,9,64,64,9,55,3.38,0.6107216304373617,0.2958152958152958,True
2025-09-14 15:30:00,2610,Premier League,home,home,78,17,78,17,61,1.83,0.6838365592917928,0.54584017471928,True
2025-09-14 16:00:00,3675,Serie A,away,home,27,64,64,27,37,1.93,0.44926172777236106,0.5182625863770978,False
2025-09-14 16:30:00,3001,La Liga,home,home,14,11,14,11,3,2.97,0.48777496022570116,0.33720930232558144,True
2025-09-14 17:00:00,5798,Primeira Liga,home,away,36,6,36,6,30,2.19,0.5455581330197472,0.45564074479737127,False
2025-09-14 17:15:00,4992,Jupiler Pro League,home,away,69,3,69,3,66,2.15,0.5587309679663109,0.4648318042813456,False
2025-09-14 18:45:00,3676,Serie A,home,home,48,5,48,5,43,1.85,0.5142140387132734,0.5405405405405405,True
2025-09-14 18:45:00,4064,Ligue 1,away,home,11,75,75,11,64,2.97,0.6807242116258906,0.33707865168539325,False
2025-09-14 19:00:00,3002,La Liga,home,home,107,9,107,9,98,1.36,0.7459341483546768,0.7377049180327869,True
2025-09-14 19:30:00,5799,Primeira Liga,home,away,77,8,77,8,69,1.75,0.709173054209719,0.571920017200602,False
2025-09-15 19:00:00,3003,La Liga,home,home,65,2,65,2,63,2.32,0.5885460753496682,0.43088803088803085,True
2025-09-17 18:00:00,4654,Eredivisie,home,home,104,3,104,3,101,1.34,0.7219998080002573,0.7483214528675796,True
2025-09-17 18:30:00,4993,Jupiler Pro League,home,away,39,24,39,24,15,1.76,0.5653831368060103,0.5683355886332883,False
2025-09-19 18:00:00,4655,Eredivisie,home,away,37,26,37,26,11,3.09,0.5632209296720794,0.323940806811271,False
2025-09-19 18:30:00,3370,Bundesliga,home,home,40,21,40,21,19,1.81,0.5329795772429544,0.5520461161585652,True
2025-09-19 18:45:00,3679,Serie A,away,away,5,32,32,5,27,3.03,0.5456322229530791,0.3303964757709251,True
2025-09-19 18:45:00,4065,Ligue 1,home,home,100,6,100,6,94,1.45,0.6707102968171152,0.6882884418683941,True
2025-09-19 18:45:00,4995,Jupiler Pro League,home,home,61,6,61,6,55,1.87,0.6262054437042069,0.5355704697986579,True
2025-09-19 19:00:00,5334,Serie B,home,home,79,3,79,3,76,1.81,0.6143501101201904,0.5526315789473685,True
2025-09-19 19:00:00,3004,La Liga,home,home,51,10,51,10,41,2.11,0.662199219357231,0.47368421052631576,True
2025-09-19 19:15:00,5800,Primeira Liga,away,away,4,149,149,4,145,1.52,0.7827767323261328,0.6585824796153043,True
2025-09-20 13:00:00,5337,Serie B,home,away,26,16,26,16,10,2.01,0.5203531976997803,0.49829642248722317,False
2025-09-20 13:00:00,5335,Serie B,away,away,6,67,67,6,61,4.18,0.6466943162416414,0.2391304347826087,True
2025-09-20 14:00:00,4996,Jupiler Pro League,away,away,5,50,50,5,45,4.16,0.5813171566969455,0.24045005955419432,True
2025-09-20 14:30:00,4656,Eredivisie,home,away,20,16,20,16,4,2.22,0.5402616384095773,0.4498303007278969,False
2025-09-20 14:30:00,5801,Primeira Liga,home,home,46,12,46,12,34,1.83,0.5776269533466336,0.5476081238583482,True
2025-09-20 14:30:00,5802,Primeira Liga,away,away,12,51,51,12,39,3.45,0.5719181537531774,0.28970590461198487,True
2025-09-20 15:15:00,5338,Serie B,away,home,29,59,59,29,30,4.99,0.6824044611114601,0.20029293888522268,False
2025-09-20 16:15:00,4997,Jupiler Pro League,home,away,64,4,64,4,60,1.93,0.6199054889104401,0.519041181497022,False
2025-09-20 16:45:00,4657,Eredivisie,home,home,55,10,55,10,45,1.64,0.48662099149133864,0.6089433154349978,True
2025-09-20 17:00:00,5803,Primeira Liga,away,away,4,155,155,4,151,1.22,0.8655262865638473,0.8180937777419095,True
2025-09-20 17:30:00,5339,Serie B,away,away,9,61,61,9,52,2.62,0.5607349937323028,0.38221632382216325,True
2025-09-20 18:00:00,4658,Eredivisie,away,home,6,83,83,6,77,2.07,0.6379933758861176,0.4828660436137072,False
2025-09-20 19:00:00,4659,Eredivisie,home,home,24,22,24,22,2,1.99,0.4805698131028007,0.5021479905247521,True
2025-09-21 10:15:00,4660,Eredivisie,home,away,14,1,14,1,13,2.61,0.4876381191303568,0.3830478747341255,False
2025-09-21 11:30:00,5000,Jupiler Pro League,away,away,20,119,119,20,99,2.27,0.7038874176345946,0.4400416031876245,True
2025-09-21 12:30:00,4661,Eredivisie,away,home,3,82,82,3,79,2.72,0.6062622571818876,0.3680041387532006,False
2025-09-21 13:00:00,5340,Serie B,home,away,21,6,21,6,15,2.52,0.5059039979697518,0.39677808855671204,False
2025-09-21 14:00:00,5001,Jupiler Pro League,home,away,49,3,49,3,46,1.92,0.569353217176721,0.5214288226698173,False
2025-09-21 15:15:00,5342,Serie B,away,home,33,43,43,33,10,2.46,0.39651979245055435,0.4066444296197465,False
2025-09-21 16:30:00,5002,Jupiler Pro League,home,home,79,24,79,24,55,1.36,0.6951748914083588,0.734256476015221,True
2025-09-21 17:00:00,5807,Primeira Liga,home,home,30,1,30,1,29,2.14,0.49354579478794547,0.4670341475441593,True
2025-09-21 17:30:00,5343,Serie B,away,home,4,67,67,4,63,3.23,0.5743734978489756,0.309543493678028,False
2025-09-22 18:00:00,4073,Ligue 1,away,home,41,137,137,41,96,1.84,0.7048100017882459,0.5423280423280423,False
2025-09-22 18:45:00,3688,Serie A,home,home,115,18,115,18,97,1.38,0.6576948291161675,0.7258900795022467,True
2025-09-22 19:15:00,5809,Primeira Liga,home,home,99,15,99,15,84,1.27,0.7575609080616983,0.7865168539325843,True
2025-09-23 18:30:00,5004,Jupiler Pro League,home,home,30,15,30,15,15,1.81,0.5694946202061226,0.5539358600583091,True
2025-09-23 19:30:00,3017,La Liga,away,away,7,110,110,7,103,2.42,0.7400751716625986,0.41349548842683403,True
2025-09-23 19:30:00,3016,La Liga,away,away,6,150,150,6,144,1.36,0.784359187498646,0.7377049180327869,True
2025-09-24 19:30:00,3019,La Liga,home,home,83,17,83,17,66,1.53,0.609564471416855,0.6543619089837492,True
2025-09-24 19:30:00,3020,La Liga,home,home,25,15,25,15,10,1.85,0.4838539132518721,0.5405405405405405,True
2025-09-25 19:30:00,3022,La Liga,away,away,4,144,144,4,140,1.26,0.8046773850822081,0.7913043478260869,True
2025-09-26 18:00:00,4665,Eredivisie,home,home,26,19,26,19,7,1.5,0.4969671163787924,0.6658656253129068,True
2025-09-26 18:30:00,3379,Bundesliga,home,home,116,16,116,16,100,1.15,0.7575761328803785,0.868812998345118,True
2025-09-26 18:45:00,4074,Ligue 1,away,away,37,48,48,37,11,2.17,0.48305327238917906,0.4603234298608499,True
2025-09-26 19:15:00,5811,Primeira Liga,home,home,92,19,92,19,73,1.41,0.7489418044575934,0.7077140835102618,True
2025-09-27 11:30:00,2621,Premier League,away,home,25,39,39,25,14,2.17,0.4388173872672786,0.4612804025719877,False
2025-09-27 13:00:00,5347,Serie B,away,away,6,66,66,6,60,2.87,0.6128531786597105,0.34852546916890076,True
2025-09-27 13:00:00,5350,Serie B,home,home,21,7,21,7,14,2.24,0.5377075206063338,0.44715447154471544,True
2025-09-27 13:00:00,5349,Serie B,home,home,29,4,29,4,25,2.8,0.5150499730605473,0.35741237632064393,True
2025-09-27 13:00:00,5348,Serie B,away,home,17,69,69,17,52,3.61,0.6457295296792367,0.2771653543307087,False
2025-09-27 13:30:00,3381,Bundesliga,away,away,5,136,136,5,131,2.06,0.6368019846135877,0.48611111111111116,True
2025-09-27 13:30:00,3380,Bundesliga,away,home,10,79,79,10,69,2.58,0.5990111940099963,0.3883495145631068,False
2025-09-27 13:30:00,3382,Bundesliga,away,away,15,89,89,15,74,2.28,0.7020579498656567,0.43940125543215836,True
2025-09-27 13:30:00,3383,Bundesliga,away,away,3,57,57,3,54,2.71,0.6032222392804112,0.3692307692307692,True
2025-09-27 14:00:00,5008,Jupiler Pro League,away,home,10,11,11,10,1,3.22,0.5028789833180629,0.31097560975609756,False
2025-09-27 14:00:00,2625,Premier League,home,home,93,2,93,2,91,1.23,0.669624603171336,0.8103727714748785,True
2025-09-27 14:00:00,2623,Premier League,away,home,12,137,137,12,125,1.97,0.6582405526853319,0.5088777796931563,False
2025-09-27 14:00:00,2622,Premier League,home,away,76,5,76,5,71,1.96,0.5571873045853679,0.509891622226045,False
2025-09-27 14:15:00,3025,La Liga,away,home,37,122,122,37,85,2.32,0.6544964399840991,0.4317656129529684,False
2025-09-27 14:30:00,5813,Primeira Liga,home,home,25,2,25,2,23,2.17,0.540740704784054,0.4603234298608499,True
2025-09-27 14:30:00,4666,Eredivisie,home,home,102,4,102,4,98,1.33,0.8117793981217872,0.7509881422924901,True
2025-09-27 15:00:00,4075,Ligue 1,away,home,5,130,130,5,125,1.85,0.6757365300722595,0.539701816903434,False
2025-09-27 15:15:00,5351,Serie B,away,away,31,49,49,31,18,5.33,0.7011870534429763,0.187614960147149,True
2025-09-27 15:30:00,5814,Primeira Liga,home,away,65,2,65,2,63,1.81,0.6355446914489548,0.5527638190954773,False
2025-09-27 16:15:00,5009,Jupiler Pro League,away,away,8,115,115,8,107,1.68,0.7392266697493224,0.5964499519258584,True
2025-09-27 16:30:00,2626,Premier League,away,away,21,29,29,21,8,5.01,0.500926293752829,0.1995185073728558,True
2025-09-27 16:30:00,3026,La Liga,away,home,7,77,77,7,70,3.67,0.6046808155482195,0.2722117202268431,False
2025-09-27 16:30:00,3384,Bundesliga,away,away,7,107,107,7,100,2.32,0.665253362671576,0.4310344827586207,True
2025-09-27 16:45:00,4667,Eredivisie,away,home,9,33,33,9,24,2.94,0.5299671982902094,0.33980582524271846,False
2025-09-27 17:00:00,5815,Primeira Liga,home,home,25,22,25,22,3,2.29,0.5284784004069761,0.4365343242714649,True
2025-09-27 18:00:00,4668,Eredivisie,away,away,6,143,143,6,137,1.45,0.7576816671629345,0.6916813176644768,True
2025-09-27 18:45:00,5011,Jupiler Pro League,home,home,113,8,113,8,105,1.42,0.8087679307587131,0.7044320516583504,True
2025-09-27 18:45:00,3691,Serie A,away,away,7,103,103,7,96,1.62,0.7399049501458668,0.6180581517347837,True
2025-09-27 19:00:00,4669,Eredivisie,away,home,3,92,92,3,89,2.7,0.6544968091840785,0.3703703703703704,False
2025-09-27 19:00:00,3027,La Liga,home,home,74,32,74,32,42,2.21,0.5670008365096909,0.4532775453277545,True
2025-09-27 19:05:00,4077,Ligue 1,home,home,118,5,118,5,113,1.25,0.7866499889527317,0.8031206975676917,True
2025-09-27 19:30:00,5816,Primeira Liga,away,away,5,146,146,5,141,1.31,0.8033404122433404,0.7656328303357648,True
2025-09-28 10:15:00,4670,Eredivisie,away,home,16,112,112,16,96,2.07,0.6607243747856344,0.48390557939914164,False
2025-09-28 10:30:00,3692,Serie A,away,home,25,32,32,25,7,3.37,0.3189213980704956,0.2971246006389776,False
2025-09-28 11:30:00,5012,Jupiler Pro League,away,away,28,71,71,28,43,2.05,0.606179983668597,0.4885742581520743,True
2025-09-28 12:00:00,3028,La Liga,home,away,24,10,24,10,14,2.23,0.5843884874221444,0.4485336400230017,False
2025-09-28 12:30:00,4672,Eredivisie,away,away,30,112,112,30,82,2.08,0.6946456250773003,0.481786133960047,True
2025-09-28 13:00:00,2628,Premier League,away,home,12,23,23,12,11,3.57,0.46571168589476397,0.27982899339292655,False
2025-09-28 13:00:00,3694,Serie A,home,home,104,2,104,2,102,1.51,0.778304647734069,0.6612580573460769,True
2025-09-28 14:00:00,5013,Jupiler Pro League,away,away,10,12,12,10,2,3.18,0.5058672143963079,0.31398923904688697,True
2025-09-28 14:15:00,3029,La Liga,home,home,30,27,30,27,3,2.94,0.5357615825898764,0.34010564811052413,True
2025-09-28 14:30:00,5818,Primeira Liga,away,home,4,62,62,4,58,2.66,0.6107208129307415,0.3756449948400413,False
2025-09-28 14:45:00,4673,Eredivisie,away,home,2,64,64,2,62,2.43,0.5568549957363458,0.41071777821239974,False
2025-09-28 15:15:00,5354,Serie B,home,home,73,14,73,14,59,1.64,0.5502757412440256,0.6098357297414951,True
2025-09-28 15:15:00,4081,Ligue 1,home,away,44,33,44,33,11,2.42,0.5021982542277008,0.41349548842683403,False
2025-09-28 15:15:00,4080,Ligue 1,away,away,21,50,50,21,29,2.58,0.5683605213466728,0.3875,True
2025-09-28 15:30:00,2629,Premier League,away,away,29,116,116,29,87,2.22,0.6025707814372739,0.45051194539249145,True
2025-09-28 15:30:00,3386,Bundesliga,home,away,32,24,32,24,8,2.68,0.5138522530584156,0.37290950065235445,False
2025-09-28 16:30:00,3030,La Liga,home,home,121,6,121,6,115,1.4,0.8331881588977144,0.7151598592626587,True
2025-09-28 16:30:00,5014,Jupiler Pro League,home,away,32,5,32,5,27,2.06,0.5530470274595448,0.4866067290759107,False
2025-09-28 17:00:00,5819,Primeira Liga,home,away,81,13,81,13,68,1.5,0.7450249739299027,0.6645008860011814,False
2025-09-28 18:45:00,3696,Serie A,away,home,50,95,95,50,45,4.58,0.6495140489713405,0.21845110575057775,False
2025-09-28 19:00:00,3031,La Liga,home,home,32,5,32,5,27,1.97,0.5545173913098194,0.5078597339782346,True
2025-09-29 16:30:00,3697,Serie A,away,home,12,38,38,12,26,3.37,0.5414152027827275,0.2964905203711174,False
2025-09-29 18:45:00,3698,Serie A,away,away,11,70,70,11,59,2.84,0.6214886516437879,0.3524229074889868,True
2025-09-29 19:00:00,5821,Primeira Liga,away,away,5,148,148,5,143,1.32,0.7548680470479886,0.7547169811320755,True
2025-09-30 18:00:00,3032,La Liga,home,away,59,0,59,0,59,1.73,0.5892527851767931,0.5770665220044755,False
2025-09-30 18:30:00,5357,Serie B,home,home,60,0,60,0,60,1.72,0.650394908193676,0.5800611932687404,True
2025-09-30 18:30:00,5362,Serie B,away,home,17,19,19,17,2,3.07,0.512266607105275,0.3259779338014042,False
2025-10-03 18:00:00,4674,Eredivisie,away,away,5,62,62,5,57,2.8,0.6393827558735501,0.3569348531491805,True
2025-10-03 18:30:00,3388,Bundesliga,away,away,14,39,39,14,25,4.15,0.560098667300196,0.24107375553818092,True
2025-10-03 18:45:00,3699,Serie A,away,away,5,69,69,5,64,3.37,0.7318846504762276,0.2971246006389776,True
2025-10-03 18:45:00,4083,Ligue 1,home,home,23,4,23,4,19,1.83,0.49619391332154517,0.5477819635580841,True
2025-10-03 18:45:00,5017,Jupiler Pro League,away,home,17,37,37,17,20,3.63,0.5548755092028232,0.2754847379535419,False
2025-10-03 19:00:00,2643,Premier League,home,home,43,2,43,2,41,2.06,0.5564462613229662,0.48611111111111116,True
2025-10-03 19:00:00,3033,La Liga,home,home,32,26,32,26,6,2.31,0.5591817625710762,0.43217286914765907,True
2025-10-04 11:30:00,2644,Premier League,home,away,31,26,31,26,5,2.78,0.5966239638089311,0.3595505617977528,False
2025-10-04 12:00:00,3034,La Liga,away,away,9,13,13,9,4,3.26,0.49144793292186173,0.30709067810068286,True
2025-10-04 13:00:00,5371,Serie B,away,home,20,74,74,20,54,5.03,0.6532466195166543,0.1988289561557457,False
2025-10-04 13:00:00,3700,Serie A,home,away,42,10,42,10,32,2.06,0.5832461247470305,0.48519443453442745,False
2025-10-04 13:00:00,5368,Serie B,away,home,2,60,60,2,58,3.53,0.5866256844347596,0.28319123020706455,False
2025-10-04 13:00:00,5372,Serie B,away,home,24,62,62,24,38,4.61,0.7369087299872621,0.21672840037901628,False
2025-10-04 13:30:00,3389,Bundesliga,away,home,24,31,31,24,7,2.89,0.40525767005333624,0.346459785917706,False
2025-10-04 13:30:00,3391,Bundesliga,away,home,7,30,30,7,23,2.85,0.5385807727418093,0.3507014028056112,False
2025-10-04 13:30:00,3392,Bundesliga,home,home,76,5,76,5,71,1.78,0.6724019994336494,0.5608856088560886,True
2025-10-04 14:00:00,2646,Premier League,home,home,116,9,116,9,107,1.25,0.7846974420675115,0.8012162051113485,True
2025-10-04 14:00:00,2645,Premier League,away,home,29,52,52,29,23,5.51,0.6213947209978904,0.18146792525524946,False
2025-10-04 14:00:00,5018,Jupiler Pro League,home,away,29,3,29,3,26,2.39,0.5691352546582096,0.41797976447172003,False
2025-10-04 14:15:00,3035,La Liga,away,home,9,66,66,9,57,3.29,0.6651064649341909,0.30420841683366734,False
2025-10-04 14:30:00,5824,Primeira Liga,home,home,72,5,72,5,67,1.69,0.6255469145040439,0.5922355737488445,True
2025-10-04 14:30:00,5825,Primeira Liga,away,home,2,71,71,2,69,3.72,0.6258742139292527,0.26882144264879776,False
2025-10-04 15:00:00,4084,Ligue 1,away,away,3,147,147,3,144,1.58,0.7221746486037975,0.631578947368421,True
2025-10-04 15:15:00,5373,Serie B,away,away,21,85,85,21,64,3.08,0.5507171196170564,0.32456654661194406,True
2025-10-04 16:00:00,3702,Serie A,home,home,78,15,78,15,63,1.25,0.5642897270957992,0.7993923171525718,True
2025-10-04 16:30:00,3036,La Liga,home,home,68,10,68,10,58,1.72,0.6910767081459324,0.5813953488372092,True
2025-10-04 16:30:00,2647,Premier League,away,home,29,111,111,29,82,2.42,0.6496509269294399,0.41318340442031803,False
2025-10-04 16:30:00,3393,Bundesliga,away,away,35,140,140,35,105,1.43,0.7092497012647425,0.6999830307144069,True
2025-10-04 16:45:00,4676,Eredivisie,home,home,31,1,31,1,30,1.96,0.48302077918941017,0.509891622226045,True
2025-10-04 17:00:00,5826,Primeira Liga,away,away,5,81,81,5,76,2.67,0.6805089922791203,0.3747394747811588,True
2025-10-04 17:30:00,5374,Serie B,home,away,49,6,49,6,43,1.74,0.5915308400737648,0.574915973819211,False
2025-10-04 18:00:00,4677,Eredivisie,away,away,7,145,145,7,138,1.49,0.7685074243070494,0.6689641191972431,True
2025-10-04 19:00:00,4678,Eredivisie,home,home,18,10,18,10,8,1.78,0.47565079495133056,0.5622942825795441,True
2025-10-04 19:00:00,3037,La Liga,home,home,89,45,89,45,44,1.48,0.5563986197548381,0.6756756756756757,True
2025-10-04 19:05:00,4086,Ligue 1,away,away,1,87,87,1,86,2.12,0.6156103521113558,0.47134935304990755,True
2025-10-04 19:30:00,5827,Primeira Liga,away,home,4,17,17,4,13,2.77,0.5034328097358078,0.3610832497492477,False
2025-10-05 10:15:00,4679,Eredivisie,home,home,85,6,85,6,79,1.37,0.6374279286005031,0.7296439901304195,True
2025-10-05 11:30:00,5022,Jupiler Pro League,home,home,69,7,69,7,62,1.7,0.6235327441201547,0.5865921787709497,True
2025-10-05 12:00:00,3038,La Liga,away,home,8,66,66,8,58,3.69,0.6075326704972159,0.27111984282907664,False
2025-10-05 12:30:00,4680,Eredivisie,home,home,115,23,115,23,92,1.54,0.6629249131018277,0.6505067104902768,True
2025-10-05 13:00:00,5377,Serie B,away,home,0,62,62,0,62,3.1,0.5997942342542819,0.32305127136306794,False
2025-10-05 13:00:00,3706,Serie A,away,away,5,126,126,5,121,2.56,0.6856402014089511,0.39124433050680335,True
2025-10-05 13:00:00,4087,Ligue 1,home,away,94,4,94,4,90,2.01,0.6767813232016168,0.4971246449109679,False
2025-10-05 13:00:00,5376,Serie B,home,away,50,2,50,2,48,2.34,0.6820838022324774,0.4276704769412692,False
2025-10-05 13:00:00,3705,Serie A,home,home,37,11,37,11,26,1.81,0.47583553418552027,0.5518087063151441,True
2025-10-05 13:00:00,2651,Premier League,home,home,60,12,60,12,48,1.69,0.6374651291839953,0.5913978494623655,True
2025-10-05 13:00:00,2649,Premier League,home,home,51,18,51,18,33,1.58,0.5659655748294018,0.631578947368421,True
2025-10-05 13:00:00,2648,Premier League,away,home,10,65,65,10,55,2.83,0.5999365219118235,0.3532608695652174,False
2025-10-05 13:30:00,3394,Bundesliga,home,home,94,9,94,9,85,1.52,0.6668507239120068,0.6558682952734998,True
2025-10-05 14:00:00,5023,Jupiler Pro League,home,home,88,2,88,2,86,1.54,0.7581582379074464,0.6512053010396436,True
2025-10-05 14:15:00,3039,La Liga,away,home,17,141,141,17,124,1.59,0.8224754332425716,0.6306306306306306,False
2025-10-05 14:45:00,4681,Eredivisie,home,home,78,4,78,4,74,1.4,0.6057563210500908,0.7151598592626587,True
2025-10-05 15:15:00,5378,Serie B,away,home,22,36,36,22,14,4.65,0.5533023681945415,0.21493073280642155,False
2025-10-05 15:15:00,4089,Ligue 1,home,home,68,4,68,4,64,1.86,0.7153375194893472,0.5370967741935484,True
2025-10-05 15:30:00,3395,Bundesliga,away,home,7,26,26,7,19,2.27,0.518628900131836,0.43963204292832503,False
2025-10-05 15:30:00,2652,Premier League,away,away,9,112,112,9,103,1.7,0.6225100156408817,0.5888816959792844,True
2025-10-05 16:00:00,3707,Serie A,home,home,121,3,121,3,118,1.55,0.7977626330966783,0.6436643237155839,True
2025-10-05 16:30:00,5830,Primeira Liga,away,home,10,17,17,10,7,2.88,0.5213523383554302,0.3475836431226766,False
2025-10-05 16:30:00,3041,La Liga,away,away,14,37,37,14,23,2.91,0.6042325430153437,0.34378159757330634,True
2025-10-05 16:30:00,5024,Jupiler Pro League,away,home,37,93,93,37,56,2.93,0.6224224305608771,0.3411167512690355,False
2025-10-05 16:30:00,3040,La Liga,away,away,8,34,34,8,26,3.7,0.5651665810064589,0.2705570291777188,True
2025-10-05 17:15:00,5025,Jupiler Pro League,home,home,31,6,31,6,25,2.03,0.5801792694033102,0.49333333333333335,True
2025-10-05 17:30:00,5379,Serie B,home,home,61,4,61,4,57,1.96,0.5631290814770081,0.5098887515451174,True
2025-10-17 18:30:00,5380,Serie B,home,home,18,14,18,14,4,2.67,0.529439730777609,0.3747394747811588,True
2025-10-17 18:30:00,3397,Bundesliga,home,home,34,20,34,20,14,2.35,0.5618119724356715,0.4247787610619469,True
2025-10-17 19:00:00,3043,La Liga,away,away,10,48,48,10,38,2.67,0.5381750955468914,0.3747394747811588,True
